com.samsung.shealth.program.sleep_coaching.mission,7006003,4
time_tag,create_sh_ver,answer,priority,modify_sh_ver,update_time,selected_option,create_time,data_version,day_index,mission_id,deviceuuid,pkg_name,is_key_habit,session_id,datauuid,is_done
,62710150,null,10,62710150,2024-08-10 03:01:49.112,,2024-08-10 03:01:49.112,2,15,HB_10,aqfQc5yGC4,com.sec.android.app.shealth,1,ee80c06b-7247-49f4-acee-4a8cd967887e,d093f835-b065-46b8-a4a2-0ef98f0f54cf,0,
,62710150,null,5,62710150,2024-08-10 03:01:49.113,,2024-08-10 03:01:49.113,2,15,HB_05,aqfQc5yGC4,com.sec.android.app.shealth,0,ee80c06b-7247-49f4-acee-4a8cd967887e,6a2b81ef-c679-4268-9bc0-c2ae687caf34,0,
,62710150,null,11,62710150,2024-08-10 03:01:49.113,,2024-08-10 03:01:49.113,2,16,HB_11,aqfQc5yGC4,com.sec.android.app.shealth,1,ee80c06b-7247-49f4-acee-4a8cd967887e,f40bbe16-58be-4ca3-ace7-cb6bf54d9239,0,
,62710150,null,6,62710150,2024-08-10 03:01:49.112,,2024-08-10 03:01:49.112,2,14,HB_06,aqfQc5yGC4,com.sec.android.app.shealth,0,ee80c06b-7247-49f4-acee-4a8cd967887e,3f583dce-0ca9-42df-8e30-8f04c04d75c9,0,
,62710150,null,10,62710150,2024-08-10 03:01:49.113,,2024-08-10 03:01:49.113,2,16,HB_10,aqfQc5yGC4,com.sec.android.app.shealth,1,ee80c06b-7247-49f4-acee-4a8cd967887e,ffa4ca3b-ac31-4616-89a1-737457c8f4bc,0,
,62710150,null,2,62710150,2024-08-10 03:01:49.112,,2024-08-10 03:01:49.112,2,14,HB_02,aqfQc5yGC4,com.sec.android.app.shealth,0,ee80c06b-7247-49f4-acee-4a8cd967887e,a31f3a90-471e-49d1-b7a1-2dec48ff2a83,0,
,62710150,null,11,62710150,2024-08-10 03:01:49.112,,2024-08-10 03:01:49.112,2,14,HB_11,aqfQc5yGC4,com.sec.android.app.shealth,1,ee80c06b-7247-49f4-acee-4a8cd967887e,ac547d3a-02d0-45ac-9fb6-69ae12965229,0,
,62710150,null,6,62710150,2024-08-10 03:01:49.114,,2024-08-10 03:01:49.114,2,16,HB_06,aqfQc5yGC4,com.sec.android.app.shealth,0,ee80c06b-7247-49f4-acee-4a8cd967887e,79c78a14-27e6-492f-a2b6-711630e1ec80,0,
,62710150,null,9,62710150,2024-08-10 03:01:49.114,,2024-08-10 03:01:49.114,2,16,HB_09,aqfQc5yGC4,com.sec.android.app.shealth,0,ee80c06b-7247-49f4-acee-4a8cd967887e,a9d040c3-8e95-4911-b2ae-696e3d0b2b47,0,
,62710150,null,3,62710150,2024-08-10 03:01:49.113,,2024-08-10 03:01:49.113,2,15,HB_03,aqfQc5yGC4,com.sec.android.app.shealth,0,ee80c06b-7247-49f4-acee-4a8cd967887e,bc8b96a1-5bcf-45a7-b7d9-40241e410466,0,
,62710150,null,5,62710150,2024-08-10 03:01:49.112,,2024-08-10 03:01:49.112,2,14,HB_05,aqfQc5yGC4,com.sec.android.app.shealth,0,ee80c06b-7247-49f4-acee-4a8cd967887e,468fe9e9-9543-4f6d-8267-c09e0b3586ca,0,
,62710150,null,8,62710150,2024-08-10 03:01:49.114,,2024-08-10 03:01:49.114,2,16,HB_08,aqfQc5yGC4,com.sec.android.app.shealth,0,ee80c06b-7247-49f4-acee-4a8cd967887e,e3711cbd-1d43-4c1d-bec1-92090e4b210c,0,
,62710150,null,11,62710150,2024-08-10 03:01:49.114,,2024-08-10 03:01:49.114,2,17,HB_11,aqfQc5yGC4,com.sec.android.app.shealth,1,ee80c06b-7247-49f4-acee-4a8cd967887e,b5384cd1-d1b0-4331-ad62-9e3079a48188,0,
,62710150,null,2,62710150,2024-08-10 03:01:49.113,,2024-08-10 03:01:49.113,2,16,HB_02,aqfQc5yGC4,com.sec.android.app.shealth,0,ee80c06b-7247-49f4-acee-4a8cd967887e,b9511332-9513-4014-a739-9e4d32d53298,0,
,62710150,null,9,62710150,2024-08-10 03:01:49.113,,2024-08-10 03:01:49.113,2,15,HB_09,aqfQc5yGC4,com.sec.android.app.shealth,0,ee80c06b-7247-49f4-acee-4a8cd967887e,554e2bda-a91b-47ae-8a92-69b7bd377e7b,0,
,62710150,null,3,62710150,2024-08-10 03:01:49.114,,2024-08-10 03:01:49.114,2,17,HB_03,aqfQc5yGC4,com.sec.android.app.shealth,0,ee80c06b-7247-49f4-acee-4a8cd967887e,a90c6329-8194-4a1d-ab46-cec146e92adb,0,
,62710150,null,2,62710150,2024-08-10 03:01:49.115,,2024-08-10 03:01:49.115,2,18,HB_02,aqfQc5yGC4,com.sec.android.app.shealth,0,ee80c06b-7247-49f4-acee-4a8cd967887e,c73a4556-e03f-4fc2-a076-d36dd9d7f9fb,0,
,62710150,null,5,62710150,2024-08-10 03:01:49.113,,2024-08-10 03:01:49.113,2,16,HB_05,aqfQc5yGC4,com.sec.android.app.shealth,0,ee80c06b-7247-49f4-acee-4a8cd967887e,1e574b84-2c4b-4e25-a902-d0cab53d200b,0,
,62710150,null,6,62710150,2024-08-10 03:01:49.113,,2024-08-10 03:01:49.113,2,15,HB_06,aqfQc5yGC4,com.sec.android.app.shealth,0,ee80c06b-7247-49f4-acee-4a8cd967887e,56c4e242-5844-4d2c-af34-774c9cd71138,0,
,62710150,null,5,62710150,2024-08-10 03:01:49.115,,2024-08-10 03:01:49.115,2,18,HB_05,aqfQc5yGC4,com.sec.android.app.shealth,0,ee80c06b-7247-49f4-acee-4a8cd967887e,d710e196-3d81-4cb0-b101-5593dfa56700,0,
,62710150,null,10,62710150,2024-08-10 03:01:49.115,,2024-08-10 03:01:49.115,2,18,HB_10,aqfQc5yGC4,com.sec.android.app.shealth,1,ee80c06b-7247-49f4-acee-4a8cd967887e,117a234e-e7a8-4646-a73e-ef91645eb6c2,0,
,62710150,null,8,62710150,2024-08-10 03:01:49.114,,2024-08-10 03:01:49.114,2,17,HB_08,aqfQc5yGC4,com.sec.android.app.shealth,0,ee80c06b-7247-49f4-acee-4a8cd967887e,f2b64b58-b662-42c3-8051-d56e5c01a479,0,
,62710150,null,10,62710150,2024-08-10 03:01:49.114,,2024-08-10 03:01:49.114,2,17,HB_10,aqfQc5yGC4,com.sec.android.app.shealth,1,ee80c06b-7247-49f4-acee-4a8cd967887e,337b0505-b8a1-41f9-a5dd-c28830ebafb3,0,
,62710150,null,3,62710150,2024-08-10 03:01:49.113,,2024-08-10 03:01:49.113,2,16,HB_03,aqfQc5yGC4,com.sec.android.app.shealth,0,ee80c06b-7247-49f4-acee-4a8cd967887e,8aadb40d-4511-479f-a7be-704a26e22382,0,
,62710150,null,9,62710150,2024-08-10 03:01:49.115,,2024-08-10 03:01:49.115,2,17,HB_09,aqfQc5yGC4,com.sec.android.app.shealth,0,ee80c06b-7247-49f4-acee-4a8cd967887e,e789df7c-544d-47ed-a8a6-6691fbc41225,0,
,62710150,null,8,62710150,2024-08-10 03:01:49.116,,2024-08-10 03:01:49.116,2,19,HB_08,aqfQc5yGC4,com.sec.android.app.shealth,0,ee80c06b-7247-49f4-acee-4a8cd967887e,77d6bee4-b211-4ac4-b703-a16ae6ccf626,0,
,62710150,null,6,62710150,2024-08-10 03:01:49.114,,2024-08-10 03:01:49.114,2,17,HB_06,aqfQc5yGC4,com.sec.android.app.shealth,0,ee80c06b-7247-49f4-acee-4a8cd967887e,7eaac12f-1f5f-466a-b609-2f8075cf302c,0,
,62710150,null,11,62710150,2024-08-10 03:01:49.115,,2024-08-10 03:01:49.115,2,18,HB_11,aqfQc5yGC4,com.sec.android.app.shealth,1,ee80c06b-7247-49f4-acee-4a8cd967887e,bfb51930-aec7-4959-b49f-d4052e46e954,0,
,62710150,null,5,62710150,2024-08-10 03:01:49.114,,2024-08-10 03:01:49.114,2,17,HB_05,aqfQc5yGC4,com.sec.android.app.shealth,0,ee80c06b-7247-49f4-acee-4a8cd967887e,3c17d25e-3cd3-4037-b2db-a3f02d6d2917,0,
,62710150,null,5,62710150,2024-08-10 03:01:49.116,,2024-08-10 03:01:49.116,2,19,HB_05,aqfQc5yGC4,com.sec.android.app.shealth,0,ee80c06b-7247-49f4-acee-4a8cd967887e,cf8c97ff-bd64-44f0-8563-12079a169b4d,0,
,62710150,null,10,62710150,2024-08-10 03:01:49.115,,2024-08-10 03:01:49.115,2,19,HB_10,aqfQc5yGC4,com.sec.android.app.shealth,1,ee80c06b-7247-49f4-acee-4a8cd967887e,dd1a5943-fa78-4eed-ac8b-be9e9127b688,0,
,62710150,null,3,62710150,2024-08-10 03:01:49.115,,2024-08-10 03:01:49.115,2,18,HB_03,aqfQc5yGC4,com.sec.android.app.shealth,0,ee80c06b-7247-49f4-acee-4a8cd967887e,7b5bf58e-8cb2-421a-8343-430d81d9f516,0,
,62710150,null,9,62710150,2024-08-10 03:01:49.116,,2024-08-10 03:01:49.116,2,19,HB_09,aqfQc5yGC4,com.sec.android.app.shealth,0,ee80c06b-7247-49f4-acee-4a8cd967887e,76bf6d62-4de8-427f-bc2a-d5d353580d72,0,
,62710150,null,6,62710150,2024-08-10 03:01:49.116,,2024-08-10 03:01:49.116,2,19,HB_06,aqfQc5yGC4,com.sec.android.app.shealth,0,ee80c06b-7247-49f4-acee-4a8cd967887e,2c9ca3b0-a3a8-456c-bad1-0fcdb8377e4a,0,
,62710150,null,11,62710150,2024-08-10 03:01:49.116,,2024-08-10 03:01:49.116,2,20,HB_11,aqfQc5yGC4,com.sec.android.app.shealth,1,ee80c06b-7247-49f4-acee-4a8cd967887e,e9140632-689a-424e-aca5-dcbaca19e839,0,
,62710150,null,8,62710150,2024-08-10 03:01:49.115,,2024-08-10 03:01:49.115,2,18,HB_08,aqfQc5yGC4,com.sec.android.app.shealth,0,ee80c06b-7247-49f4-acee-4a8cd967887e,07d6d977-01de-4954-a7de-71caf0cd3a55,0,
,62710150,null,8,62710150,2024-08-10 03:01:49.117,,2024-08-10 03:01:49.117,2,20,HB_08,aqfQc5yGC4,com.sec.android.app.shealth,0,ee80c06b-7247-49f4-acee-4a8cd967887e,d4b616c8-6352-4eaf-b5d8-70c0027b168b,0,
,62710150,null,11,62710150,2024-08-10 03:01:49.115,,2024-08-10 03:01:49.115,2,19,HB_11,aqfQc5yGC4,com.sec.android.app.shealth,1,ee80c06b-7247-49f4-acee-4a8cd967887e,c86a92a1-7850-4ad0-b3ed-d75d926b123e,0,
,62710150,null,10,62710150,2024-08-10 03:01:49.116,,2024-08-10 03:01:49.116,2,20,HB_10,aqfQc5yGC4,com.sec.android.app.shealth,1,ee80c06b-7247-49f4-acee-4a8cd967887e,5143a61d-0599-4c04-8bd2-1cad9f074644,0,
,62710150,null,9,62710150,2024-08-10 03:01:49.115,,2024-08-10 03:01:49.115,2,18,HB_09,aqfQc5yGC4,com.sec.android.app.shealth,0,ee80c06b-7247-49f4-acee-4a8cd967887e,d9d746cb-d355-4074-9fd3-994b1f6fe13c,0,
,62710150,null,6,62710150,2024-08-10 03:01:49.115,,2024-08-10 03:01:49.115,2,18,HB_06,aqfQc5yGC4,com.sec.android.app.shealth,0,ee80c06b-7247-49f4-acee-4a8cd967887e,ac5c1124-0922-41f4-a1e0-91278e530e98,0,
,62710150,null,6,62710150,2024-08-10 03:01:49.117,,2024-08-10 03:01:49.117,2,20,HB_06,aqfQc5yGC4,com.sec.android.app.shealth,0,ee80c06b-7247-49f4-acee-4a8cd967887e,ede0428e-1cb2-4936-b5ab-5de6c461c7a3,0,
,62710150,null,5,62710150,2024-08-10 03:01:49.117,,2024-08-10 03:01:49.117,2,20,HB_05,aqfQc5yGC4,com.sec.android.app.shealth,0,ee80c06b-7247-49f4-acee-4a8cd967887e,f17e1c1a-078e-4669-8d88-6a8fd810cd40,0,
,62710150,null,3,62710150,2024-08-10 03:01:49.116,,2024-08-10 03:01:49.116,2,19,HB_03,aqfQc5yGC4,com.sec.android.app.shealth,0,ee80c06b-7247-49f4-acee-4a8cd967887e,06113de4-5d0e-405f-8235-3916964ac0b7,0,
,62710150,null,3,62710150,2024-08-10 03:01:49.116,,2024-08-10 03:01:49.116,2,20,HB_03,aqfQc5yGC4,com.sec.android.app.shealth,0,ee80c06b-7247-49f4-acee-4a8cd967887e,2272b77f-fbaf-4269-b9ba-b63399d451eb,0,
,62710150,null,9,62710150,2024-08-10 03:01:49.117,,2024-08-10 03:01:49.117,2,20,HB_09,aqfQc5yGC4,com.sec.android.app.shealth,0,ee80c06b-7247-49f4-acee-4a8cd967887e,2d6a7e1c-8a47-4d90-bcb5-5de1321e34bf,0,
,62710150,null,2,62710150,2024-08-11 16:39:32.111,,2024-08-10 03:01:49.105,2,0,HB_02,aqfQc5yGC4,com.sec.android.app.shealth,0,ee80c06b-7247-49f4-acee-4a8cd967887e,e76141c4-151a-4e7f-aae9-57e007f78eeb,1,
,62710150,null,2,62710150,2024-08-12 05:44:07.481,,2024-08-10 03:01:49.105,2,1,HB_02,aqfQc5yGC4,com.sec.android.app.shealth,0,ee80c06b-7247-49f4-acee-4a8cd967887e,f2af64a1-5e0e-4bcb-8817-037c38426bd9,1,
,62710150,null,2,62710150,2024-08-13 05:59:37.262,,2024-08-10 03:01:49.106,2,2,HB_02,aqfQc5yGC4,com.sec.android.app.shealth,0,ee80c06b-7247-49f4-acee-4a8cd967887e,6d205c5a-b299-4a67-9370-e05a654f92c5,1,
,62710150,null,2,62710150,2024-08-15 15:33:31.762,,2024-08-10 03:01:49.107,2,4,HB_02,aqfQc5yGC4,com.sec.android.app.shealth,0,ee80c06b-7247-49f4-acee-4a8cd967887e,84989f01-4a8d-46ac-8476-265d909dd7d9,3,
,62710150,null,2,62710150,2024-08-15 15:33:31.915,,2024-08-10 03:01:49.107,2,3,HB_02,aqfQc5yGC4,com.sec.android.app.shealth,0,ee80c06b-7247-49f4-acee-4a8cd967887e,c7191cbf-2276-496b-904b-ca13ad1be5da,3,
,62710150,null,2,62710150,2024-08-16 16:15:33.168,,2024-08-10 03:01:49.107,2,5,HB_02,aqfQc5yGC4,com.sec.android.app.shealth,0,ee80c06b-7247-49f4-acee-4a8cd967887e,cfc912bc-6eb2-487e-85d0-bb5272d4e84a,1,
,62710150,null,10,62710150,2024-08-16 16:16:02.631,,2024-08-10 03:01:49.107,2,5,HB_10,aqfQc5yGC4,com.sec.android.app.shealth,1,ee80c06b-7247-49f4-acee-4a8cd967887e,fb72bdd8-8a3c-4fe4-9e67-cb740157e921,2,
,62710150,null,11,62710150,2024-08-16 16:16:03.528,,2024-08-10 03:01:49.107,2,5,HB_11,aqfQc5yGC4,com.sec.android.app.shealth,1,ee80c06b-7247-49f4-acee-4a8cd967887e,65ec159c-d478-4105-8785-51f95bddac63,2,
,62710150,null,3,62710150,2024-08-16 16:16:04.250,,2024-08-10 03:01:49.108,2,5,HB_03,aqfQc5yGC4,com.sec.android.app.shealth,0,ee80c06b-7247-49f4-acee-4a8cd967887e,bf7fc113-02ae-4281-bba8-8677a7c001bd,1,
,62710150,null,6,62710150,2024-08-16 16:16:06.697,,2024-08-10 03:01:49.108,2,5,HB_06,aqfQc5yGC4,com.sec.android.app.shealth,0,ee80c06b-7247-49f4-acee-4a8cd967887e,b0f34740-8827-496c-8342-6a1c4c32f799,1,
,62710150,null,5,62710150,2024-08-16 16:16:04.855,,2024-08-10 03:01:49.108,2,5,HB_05,aqfQc5yGC4,com.sec.android.app.shealth,0,ee80c06b-7247-49f4-acee-4a8cd967887e,8b38803f-a601-4540-aa84-c9120669ef74,1,
,62710150,null,2,62710150,2024-08-18 03:35:37.586,,2024-08-10 03:01:49.108,2,7,HB_02,aqfQc5yGC4,com.sec.android.app.shealth,1,ee80c06b-7247-49f4-acee-4a8cd967887e,644e6f53-3e91-4d01-8804-d424ed0dd215,3,
,62710150,null,2,62710150,2024-08-19 03:07:23.603,,2024-08-10 03:01:49.109,2,8,HB_02,aqfQc5yGC4,com.sec.android.app.shealth,1,ee80c06b-7247-49f4-acee-4a8cd967887e,70897521-f3bf-4ae4-9564-033e632b5f9f,1,
,62710150,null,2,62710150,2024-08-20 01:04:14.300,,2024-08-10 03:01:49.109,2,9,HB_02,aqfQc5yGC4,com.sec.android.app.shealth,1,ee80c06b-7247-49f4-acee-4a8cd967887e,619e9700-8f00-47ac-9f0b-0559a4e02a6a,3,
,62710150,null,2,62710150,2024-08-21 01:59:05.289,,2024-08-10 03:01:49.110,2,10,HB_02,aqfQc5yGC4,com.sec.android.app.shealth,1,ee80c06b-7247-49f4-acee-4a8cd967887e,71925968-c907-46d5-864b-e15a41022dad,3,
,62710150,null,2,62710150,2024-08-22 01:04:46.665,,2024-08-10 03:01:49.110,2,11,HB_02,aqfQc5yGC4,com.sec.android.app.shealth,1,ee80c06b-7247-49f4-acee-4a8cd967887e,8d149839-1e0b-4d7a-927c-f41faa874ad2,3,
,62710150,null,2,62710150,2024-08-23 01:00:59.899,,2024-08-10 03:01:49.111,2,12,HB_02,aqfQc5yGC4,com.sec.android.app.shealth,1,ee80c06b-7247-49f4-acee-4a8cd967887e,ccc5cd58-72e2-4d92-9a47-ae806497bf38,1,
,62710150,null,2,62710150,2024-08-24 03:11:03.302,,2024-08-10 03:01:49.111,2,13,HB_02,aqfQc5yGC4,com.sec.android.app.shealth,1,ee80c06b-7247-49f4-acee-4a8cd967887e,e7c32be1-320f-4dd9-8634-e31925228cb0,3,
,62710150,null,2,62710150,2024-08-26 03:24:16.246,,2024-08-10 03:01:49.112,2,15,HB_02,aqfQc5yGC4,com.sec.android.app.shealth,0,ee80c06b-7247-49f4-acee-4a8cd967887e,4cd4c78d-6708-4c94-be92-81cd64004a7c,3,
,62710150,null,2,62710150,2024-08-29 02:38:25.697,,2024-08-10 03:01:49.114,2,17,HB_02,aqfQc5yGC4,com.sec.android.app.shealth,0,ee80c06b-7247-49f4-acee-4a8cd967887e,36b4c0d5-345f-4b21-ae66-c07a9c6ebccf,3,
,62710150,null,2,62720090,2024-08-30 06:26:05.467,,2024-08-10 03:01:49.116,2,19,HB_02,aqfQc5yGC4,com.sec.android.app.shealth,0,ee80c06b-7247-49f4-acee-4a8cd967887e,9fa909cf-d5d0-4067-9eb9-e7b2b2329da9,3,
,62710150,null,2,62720090,2024-08-31 03:03:28.243,,2024-08-10 03:01:49.116,2,20,HB_02,aqfQc5yGC4,com.sec.android.app.shealth,0,ee80c06b-7247-49f4-acee-4a8cd967887e,0af5102e-3e7d-413e-b63f-bc2faacf2440,3,
