com.samsung.shealth.stand_day_summary,7006003,2
create_sh_ver,stand_time,modify_sh_ver,update_time,create_time,deviceuuid,pkg_name,datauuid,day_time
,0,,2021-11-17 18:30:14.922,2021-11-17 18:30:14.922,S7Wp0spWno,com.sec.android.app.shealth,e576f400-d9f3-e146-ef2a-230cbbfa6848,2021-11-18 00:00:00.000,
,1048576,,2021-11-19 14:48:59.276,2021-11-18 18:30:23.915,S7Wp0spWno,com.sec.android.app.shealth,47113b7a-c673-f65d-a7af-945e8b3e3d80,2021-11-19 00:00:00.000,
,2097152,,2021-11-20 16:12:43.317,2021-11-19 18:30:05.205,S7Wp0spWno,com.sec.android.app.shealth,96f71766-8903-1d29-3492-3e7796edcdd6,2021-11-20 00:00:00.000,
,6291456,,2021-11-21 16:53:26.352,2021-11-20 18:30:03.825,S7Wp0spWno,com.sec.android.app.shealth,4dfec0c9-d7bd-18c5-c9eb-3a937f4cfb67,2021-11-21 00:00:00.000,
,4096,,2021-11-22 06:38:57.860,2021-11-21 18:30:08.081,S7Wp0spWno,com.sec.android.app.shealth,7e6cbcba-59fb-5ff0-6608-cb37025c0724,2021-11-22 00:00:00.000,
,4194304,,2021-11-23 17:20:25.962,2021-11-22 18:30:12.292,S7Wp0spWno,com.sec.android.app.shealth,1d167640-a748-02a6-fb0d-718efc242cc5,2021-11-23 00:00:00.000,
,32768,,2021-11-24 10:27:43.779,2021-11-23 18:30:05.270,S7Wp0spWno,com.sec.android.app.shealth,11ce5cfd-0fe6-97af-2679-bf6acb96564e,2021-11-24 00:00:00.000,
,540672,,2021-11-25 14:26:54.251,2021-11-25 04:49:31.478,S7Wp0spWno,com.sec.android.app.shealth,12a149ac-6997-47e8-0d7b-02e122168ebe,2021-11-25 00:00:00.000,
,65536,,2021-11-26 10:39:07.625,2021-11-25 18:30:12.593,S7Wp0spWno,com.sec.android.app.shealth,305a226a-f4c7-ecd3-3b07-2787cc5bad1f,2021-11-26 00:00:00.000,
,0,,2021-11-26 18:30:09.557,2021-11-26 18:30:09.556,S7Wp0spWno,com.sec.android.app.shealth,1c641206-62eb-802d-bd78-ccb345721776,2021-11-27 00:00:00.000,
,0,,2021-11-28 18:30:21.928,2021-11-28 18:30:21.928,S7Wp0spWno,com.sec.android.app.shealth,6d1876bc-761e-ecd0-28ca-59fe0c6fd011,2021-11-29 00:00:00.000,
,0,,2021-11-27 18:30:24.972,2021-11-27 18:30:24.972,S7Wp0spWno,com.sec.android.app.shealth,7280bd64-1284-6420-f65f-f4961adc8158,2021-11-28 00:00:00.000,
,0,,2021-11-30 18:30:07.045,2021-11-30 18:30:07.045,S7Wp0spWno,com.sec.android.app.shealth,27cffc32-54a2-38ca-7bcc-3b211d6d94c8,2021-12-01 00:00:00.000,
,0,,2021-12-02 18:30:12.216,2021-12-02 18:30:12.216,S7Wp0spWno,com.sec.android.app.shealth,76a97450-f2ad-0419-b8c5-129dfff5fecd,2021-12-03 00:00:00.000,
,32768,,2021-11-30 17:18:14.819,2021-11-29 18:30:22.450,S7Wp0spWno,com.sec.android.app.shealth,0a331502-1a3f-b90d-3bac-fbb0ec02fe48,2021-11-30 00:00:00.000,
,0,,2021-12-01 18:30:26.655,2021-12-01 18:30:26.654,S7Wp0spWno,com.sec.android.app.shealth,cafe45ba-8b3c-d734-6af9-97759b235602,2021-12-02 00:00:00.000,
,5259264,,2021-12-04 16:44:37.217,2021-12-03 18:30:04.891,S7Wp0spWno,com.sec.android.app.shealth,fbb529c8-e571-91c7-3c7b-c051553783fc,2021-12-04 00:00:00.000,
,2101248,,2021-12-06 16:24:19.996,2021-12-05 18:30:03.728,S7Wp0spWno,com.sec.android.app.shealth,2545e9ef-abbf-3486-c6a0-2697f943a3f6,2021-12-06 00:00:00.000,
,32768,,2021-12-05 10:00:07.216,2021-12-04 18:30:05.192,S7Wp0spWno,com.sec.android.app.shealth,e4201049-e9a4-f2a3-9d7a-1753f7718904,2021-12-05 00:00:00.000,
,0,,2021-12-06 18:30:12.781,2021-12-06 18:30:12.781,S7Wp0spWno,com.sec.android.app.shealth,874aa323-45d0-fe78-3028-f9b98c6c4394,2021-12-07 00:00:00.000,
,1396736,,2021-12-08 15:01:38.286,2021-12-07 18:30:14.084,S7Wp0spWno,com.sec.android.app.shealth,d56b9f4b-7545-07a7-5610-f4db84e4d312,2021-12-08 00:00:00.000,
,1048576,,2021-12-09 15:18:54.341,2021-12-08 18:30:11.121,S7Wp0spWno,com.sec.android.app.shealth,baabdab2-5c25-d072-96a4-eaaab7591712,2021-12-09 00:00:00.000,
,4194304,,2021-12-10 16:54:32.270,2021-12-09 18:30:28.556,S7Wp0spWno,com.sec.android.app.shealth,1921b158-a947-edc0-efc7-58b16777cffc,2021-12-10 00:00:00.000,
,0,,2021-12-11 18:30:22.935,2021-12-11 18:30:22.935,S7Wp0spWno,com.sec.android.app.shealth,0ab71c10-6fc3-fade-9a05-7bff438a7b5c,2021-12-12 00:00:00.000,
,2097155,,2021-12-11 15:53:19.259,2021-12-10 18:30:14.604,S7Wp0spWno,com.sec.android.app.shealth,eab7b433-e747-9b29-0f01-98300eaff422,2021-12-11 00:00:00.000,
,0,,2021-12-12 18:30:16.787,2021-12-12 18:30:16.787,S7Wp0spWno,com.sec.android.app.shealth,374304e8-f0ca-b97d-bf6a-4790babbc6bc,2021-12-13 00:00:00.000,
,2113536,,2021-12-14 15:39:53.335,2021-12-13 18:30:09.006,S7Wp0spWno,com.sec.android.app.shealth,c47d4ea9-edc5-dff7-0d37-ed9c789457c0,2021-12-14 00:00:00.000,
,1,,2021-12-14 19:29:06.303,2021-12-14 18:30:18.657,S7Wp0spWno,com.sec.android.app.shealth,f812127a-40fc-ac05-6ed7-e1fb57a7f58b,2021-12-15 00:00:00.000,
,12615680,,2021-12-16 18:14:48.309,2021-12-15 18:30:44.104,S7Wp0spWno,com.sec.android.app.shealth,59232f4c-b448-1b58-22f3-2eda35993561,2021-12-16 00:00:00.000,
,3145728,,2021-12-17 15:57:45.271,2021-12-16 18:30:10.665,S7Wp0spWno,com.sec.android.app.shealth,458035fd-00ee-799d-bff6-567c88c3bcd7,2021-12-17 00:00:00.000,
,32768,,2021-12-19 09:56:32.310,2021-12-18 18:30:25.060,S7Wp0spWno,com.sec.android.app.shealth,427c4002-eaaa-c269-5997-0399434985fa,2021-12-19 00:00:00.000,
,5349376,,2021-12-18 16:50:13.391,2021-12-17 18:30:32.627,S7Wp0spWno,com.sec.android.app.shealth,102d573f-031d-7c1b-d4a8-c77086358405,2021-12-18 00:00:00.000,
,0,,2021-12-19 18:30:16.958,2021-12-19 18:30:16.957,S7Wp0spWno,com.sec.android.app.shealth,a4646bf3-3bf9-868e-6578-09341bdd0cc6,2021-12-20 00:00:00.000,
,0,,2021-12-20 18:30:05.234,2021-12-20 18:30:05.234,S7Wp0spWno,com.sec.android.app.shealth,3ac63143-1828-a608-dbcd-61f9c14e5d23,2021-12-21 00:00:00.000,
,131072,,2021-12-22 12:17:28.686,2021-12-21 18:30:07.249,S7Wp0spWno,com.sec.android.app.shealth,7faa7ef2-696e-3858-2f92-89d0913c7bfb,2021-12-22 00:00:00.000,
,12584960,,2021-12-23 17:54:46.253,2021-12-22 18:30:03.689,S7Wp0spWno,com.sec.android.app.shealth,94a1c045-aad8-da0b-b333-66d523e44c21,2021-12-23 00:00:00.000,
,0,,2021-12-23 18:30:12.096,2021-12-23 18:30:12.093,S7Wp0spWno,com.sec.android.app.shealth,cc3c6a4e-4aee-1eee-634d-9f31b8e4312c,2021-12-24 00:00:00.000,
,0,,2021-12-25 18:30:28.448,2021-12-25 18:30:28.446,S7Wp0spWno,com.sec.android.app.shealth,1d4e4c72-98ae-5b2a-b483-c3bdbc05b65c,2021-12-26 00:00:00.000,
,8396800,,2021-12-25 18:13:58.418,2021-12-24 18:30:15.979,S7Wp0spWno,com.sec.android.app.shealth,711e3b9d-6f18-c893-dd65-c982de526cbc,2021-12-25 00:00:00.000,
,6291456,,2021-12-27 17:18:38.264,2021-12-26 18:30:12.985,S7Wp0spWno,com.sec.android.app.shealth,035e47e9-8920-7767-f174-93db2e3623db,2021-12-27 00:00:00.000,
,0,,2021-12-27 18:30:24.029,2021-12-27 18:30:24.028,S7Wp0spWno,com.sec.android.app.shealth,1431e5b1-1d8c-4c98-45b0-6064c3525048,2021-12-28 00:00:00.000,
,4096,,2021-12-29 07:20:23.678,2021-12-28 18:30:33.154,S7Wp0spWno,com.sec.android.app.shealth,747ce027-2565-2cf8-58cd-4e965ee5d234,2021-12-29 00:00:00.000,
,0,,2021-12-30 18:30:33.191,2021-12-30 18:30:33.190,S7Wp0spWno,com.sec.android.app.shealth,4c83a525-5529-e8ec-af07-767990758a79,2021-12-31 00:00:00.000,
,12288,,2021-12-30 08:24:26.234,2021-12-29 18:30:04.852,S7Wp0spWno,com.sec.android.app.shealth,9e897287-c25d-dd1f-e418-f24900496c40,2021-12-30 00:00:00.000,
,0,,2021-12-31 18:30:28.090,2021-12-31 18:30:28.089,S7Wp0spWno,com.sec.android.app.shealth,ccd2fdcb-9e27-22c0-a2d5-af96e1fc0a9f,2022-01-01 00:00:00.000,
,0,,2022-01-01 18:30:04.547,2022-01-01 18:30:04.547,S7Wp0spWno,com.sec.android.app.shealth,5bbf539e-072b-2397-590b-7140cb5db866,2022-01-02 00:00:00.000,
,0,,2022-01-02 18:30:05.839,2022-01-02 18:30:05.838,S7Wp0spWno,com.sec.android.app.shealth,a529fc2b-106d-8fc7-4f1c-c07b50dd191e,2022-01-03 00:00:00.000,
,0,,2022-01-04 18:30:30.727,2022-01-04 18:30:30.726,S7Wp0spWno,com.sec.android.app.shealth,901b688f-0b50-58f2-5205-c931d5a2f267,2022-01-05 00:00:00.000,
,0,,2022-01-03 18:30:38.934,2022-01-03 18:30:38.933,S7Wp0spWno,com.sec.android.app.shealth,9554d4d3-b325-6d42-fcc1-e44989050cd9,2022-01-04 00:00:00.000,
,0,,2022-01-05 18:30:06.044,2022-01-05 18:30:06.044,S7Wp0spWno,com.sec.android.app.shealth,d9583d4d-47e8-ccb4-d84e-9e22b3d9054a,2022-01-06 00:00:00.000,
,2097152,,2022-01-07 15:30:48.306,2022-01-06 18:30:20.993,S7Wp0spWno,com.sec.android.app.shealth,2869dd95-afbb-0f2c-4c45-2e40270139a8,2022-01-07 00:00:00.000,
,8192,,2022-01-08 11:59:21.752,2022-01-07 18:30:05.617,S7Wp0spWno,com.sec.android.app.shealth,ea691d2f-47e4-2963-899c-7fca691a12a5,2022-01-08 00:00:00.000,
,135168,,2022-01-09 06:53:02.894,2022-01-09 11:58:25.082,S7Wp0spWno,com.sec.android.app.shealth,0fd5a1ef-0018-acf5-5de3-dd5d08a4e7a5,2022-01-09 00:00:00.000,
,0,,2022-01-09 18:30:04.930,2022-01-09 18:30:04.930,S7Wp0spWno,com.sec.android.app.shealth,c9711658-a01a-443f-7c7b-caa455a80b35,2022-01-10 00:00:00.000,
,0,,2022-01-11 07:33:01.407,2022-01-10 18:30:04.251,S7Wp0spWno,com.sec.android.app.shealth,fa6c78ee-3256-4e71-c2f6-f478a6217e11,2022-01-11 00:00:00.000,
,0,,2022-01-11 18:30:05.752,2022-01-11 18:30:05.750,S7Wp0spWno,com.sec.android.app.shealth,5f202956-7375-49fc-4591-935f127b0429,2022-01-12 00:00:00.000,
,0,,2022-01-13 15:44:57.897,2022-01-12 18:30:05.432,S7Wp0spWno,com.sec.android.app.shealth,14e1157a-20a4-cd8f-6096-572e5bb4091b,2022-01-13 00:00:00.000,
,0,,2022-01-15 02:57:54.192,2022-01-14 18:30:02.759,S7Wp0spWno,com.sec.android.app.shealth,04d87415-7a06-eb3f-6df8-1ce42a8d48a1,2022-01-15 00:00:00.000,
,4194304,,2022-01-14 17:27:39.370,2022-01-13 18:30:03.782,S7Wp0spWno,com.sec.android.app.shealth,d83cc9c4-1575-cfe0-61ba-65d59f684bc3,2022-01-14 00:00:00.000,
,0,,2022-01-18 02:30:08.674,2022-01-17 18:30:04.628,S7Wp0spWno,com.sec.android.app.shealth,2ea33e10-6c67-024b-2976-34d32c904613,2022-01-18 00:00:00.000,
,0,,2022-01-17 12:57:53.375,2022-01-16 18:30:08.822,S7Wp0spWno,com.sec.android.app.shealth,846aa3db-e6cc-0656-07e0-dd512db8b410,2022-01-17 00:00:00.000,
,33024,,2022-01-19 10:09:08.714,2022-01-18 18:30:04.723,S7Wp0spWno,com.sec.android.app.shealth,d02be240-d7fe-9348-6c1c-eae7c716b544,2022-01-19 00:00:00.000,
,16385,,2022-01-16 10:24:52.797,2022-01-15 18:30:08.988,S7Wp0spWno,com.sec.android.app.shealth,4b565f83-e093-329c-72d6-65aa047e3168,2022-01-16 00:00:00.000,
,1126400,,2022-01-20 15:23:49.258,2022-01-19 18:30:13.330,S7Wp0spWno,com.sec.android.app.shealth,a7a7a152-38ff-e95a-67d1-7395a5967e4e,2022-01-20 00:00:00.000,
,3145728,,2022-01-21 16:13:41.310,2022-01-20 18:30:04.942,S7Wp0spWno,com.sec.android.app.shealth,673b59a0-69a0-cfa2-4352-670f8635f9a7,2022-01-21 00:00:00.000,
,258,,2022-01-22 06:16:27.963,2022-01-22 02:38:58.208,S7Wp0spWno,com.sec.android.app.shealth,f1470b7a-3842-825f-6670-4a0d60a71f12,2022-01-22 00:00:00.000,
,8192,,2022-01-23 08:06:54.272,2022-01-22 18:30:09.028,S7Wp0spWno,com.sec.android.app.shealth,3a7840a9-9891-f641-2ef7-be128ef47ba6,2022-01-23 00:00:00.000,
,0,,2022-01-23 18:30:23.971,2022-01-23 18:30:23.971,S7Wp0spWno,com.sec.android.app.shealth,3b10f1f3-9f55-b72a-0843-b2e59d9ac810,2022-01-24 00:00:00.000,
,0,,2022-01-24 18:30:34.007,2022-01-24 18:30:34.007,S7Wp0spWno,com.sec.android.app.shealth,f6e65257-6efd-b52e-09f5-1117124c2e4a,2022-01-25 00:00:00.000,
,139264,,2022-01-26 11:41:44.371,2022-01-25 18:30:19.518,S7Wp0spWno,com.sec.android.app.shealth,49ff7ea1-8b44-f770-ebeb-0a76d80e6c6c,2022-01-26 00:00:00.000,
,256,,2022-01-27 02:46:57.251,2022-01-26 18:30:05.381,S7Wp0spWno,com.sec.android.app.shealth,37d0a654-fbda-5683-d778-656b7f166b2d,2022-01-27 00:00:00.000,
,1048576,,2022-01-28 14:52:39.280,2022-01-27 18:30:07.033,S7Wp0spWno,com.sec.android.app.shealth,f439b74c-9b7e-8a64-2b51-bf547d3000f8,2022-01-28 00:00:00.000,
,1024,,2022-01-29 04:56:42.269,2022-01-28 18:30:19.115,S7Wp0spWno,com.sec.android.app.shealth,ec137538-8415-43a8-8186-43c8a69f131f,2022-01-29 00:00:00.000,
,1064961,,2022-01-30 14:52:17.274,2022-01-29 18:30:02.782,S7Wp0spWno,com.sec.android.app.shealth,ecc9bf6f-dde0-6206-8b65-de4080bdf2ba,2022-01-30 00:00:00.000,
,8192,,2022-01-31 07:42:18.543,2022-01-30 18:30:08.908,S7Wp0spWno,com.sec.android.app.shealth,e9118c5e-0ff9-3cfd-4ac7-61aa32176a70,2022-01-31 00:00:00.000,
,16384,,2022-02-01 08:33:35.150,2022-01-31 18:30:03.249,S7Wp0spWno,com.sec.android.app.shealth,26e7ddb5-069a-e32f-c94c-deed228d5d83,2022-02-01 00:00:00.000,
,0,,2022-02-03 18:30:14.902,2022-02-03 18:30:14.902,S7Wp0spWno,com.sec.android.app.shealth,f5f850ae-4ce5-2801-e826-3074912e062a,2022-02-04 00:00:00.000,
,0,,2022-02-01 18:30:05.525,2022-02-01 18:30:05.525,S7Wp0spWno,com.sec.android.app.shealth,53789006-752c-f1ef-c241-5ee6d755b907,2022-02-02 00:00:00.000,
,2359808,,2022-02-03 15:33:08.320,2022-02-02 18:30:13.979,S7Wp0spWno,com.sec.android.app.shealth,75ba7d3f-1e4c-abd1-7e67-eba0732fe144,2022-02-03 00:00:00.000,
,0,,2022-02-04 18:30:07.011,2022-02-04 18:30:07.011,S7Wp0spWno,com.sec.android.app.shealth,f8f9e68a-ee53-1844-a519-1e9b5cf9729f,2022-02-05 00:00:00.000,
,0,,2022-02-06 18:30:06.290,2022-02-06 18:30:06.290,S7Wp0spWno,com.sec.android.app.shealth,b5fb3c77-6630-9986-0c41-8ec7d7b6e8af,2022-02-07 00:00:00.000,
,16384,,2022-02-06 09:26:52.379,2022-02-05 18:30:10.309,S7Wp0spWno,com.sec.android.app.shealth,938a9b3a-fa8b-8f61-d1d6-91954f7a20c8,2022-02-06 00:00:00.000,
,65536,,2022-02-08 10:34:27.824,2022-02-07 18:30:03.799,S7Wp0spWno,com.sec.android.app.shealth,53531f8d-4d55-cfa8-f9e5-4a8de5c40e61,2022-02-08 00:00:00.000,
,2252800,,2022-02-09 16:18:52.275,2022-02-08 18:30:17.893,S7Wp0spWno,com.sec.android.app.shealth,8fed2e71-3932-8a49-78d8-901a1bd95c8a,2022-02-09 00:00:00.000,
,0,,2022-02-10 18:30:05.781,2022-02-10 18:30:05.781,S7Wp0spWno,com.sec.android.app.shealth,5390906e-e987-d253-4b5f-bf5103f19486,2022-02-11 00:00:00.000,
,4096,,2022-02-10 07:22:56.695,2022-02-09 18:30:18.283,S7Wp0spWno,com.sec.android.app.shealth,9b6444bd-1464-abad-ada8-c03e82f634c4,2022-02-10 00:00:00.000,
,4210688,,2022-02-12 16:54:23.268,2022-02-11 18:30:07.057,S7Wp0spWno,com.sec.android.app.shealth,9a2e48fe-3c1d-a011-ba0e-147b3b8f693e,2022-02-12 00:00:00.000,
,5242880,,2022-02-13 17:14:08.297,2022-02-12 18:30:06.349,S7Wp0spWno,com.sec.android.app.shealth,70fdd934-3870-4fd6-c2db-3a324a4233fa,2022-02-13 00:00:00.000,
,0,,2022-02-13 18:30:04.775,2022-02-13 18:30:04.774,S7Wp0spWno,com.sec.android.app.shealth,563adfb3-8ac7-13e0-a72d-5ce22436edce,2022-02-14 00:00:00.000,
,458752,,2022-02-16 13:26:03.257,2022-02-15 18:30:07.020,S7Wp0spWno,com.sec.android.app.shealth,2fbae686-ff03-156c-2664-4b2a50402838,2022-02-16 00:00:00.000,
,0,,2022-02-16 18:30:09.393,2022-02-16 18:30:09.391,S7Wp0spWno,com.sec.android.app.shealth,5dd37449-2271-f87f-a898-e0e5a3f98744,2022-02-17 00:00:00.000,
,36864,,2022-02-15 15:02:49.462,2022-02-14 18:30:04.192,S7Wp0spWno,com.sec.android.app.shealth,ae92f119-1ad6-4870-7ebe-f23b1cf2bce1,2022-02-15 00:00:00.000,
,0,,2022-02-20 18:30:06.776,2022-02-20 18:30:06.776,S7Wp0spWno,com.sec.android.app.shealth,6c87296d-f2a6-ed3b-f703-9a3e752654c3,2022-02-21 00:00:00.000,
,0,,2022-02-17 18:30:05.978,2022-02-17 18:30:05.977,S7Wp0spWno,com.sec.android.app.shealth,91b3d000-ddcc-7156-8cb2-6a53614012dd,2022-02-18 00:00:00.000,
,8192,,2022-02-19 08:24:14.356,2022-02-18 18:30:03.845,S7Wp0spWno,com.sec.android.app.shealth,b2f7ff66-bd25-844b-cb87-8ae74835e226,2022-02-19 00:00:00.000,
,0,,2022-02-20 02:46:32.629,2022-02-19 18:30:04.127,S7Wp0spWno,com.sec.android.app.shealth,61e9a800-91b9-a943-c924-87da2de6d051,2022-02-20 00:00:00.000,
,65536,,2022-02-22 10:47:11.656,2022-02-21 18:30:07.061,S7Wp0spWno,com.sec.android.app.shealth,1fe8088f-0d8a-8952-cb4d-0d51089d4697,2022-02-22 00:00:00.000,
,1114112,,2022-02-23 15:14:57.477,2022-02-22 18:30:12.868,S7Wp0spWno,com.sec.android.app.shealth,af7eb0df-470c-f17b-7043-d66a4f40acca,2022-02-23 00:00:00.000,
,0,,2022-02-23 18:30:22.755,2022-02-23 18:30:22.754,S7Wp0spWno,com.sec.android.app.shealth,cadb652d-3022-4010-3647-d87d3d6f33c3,2022-02-24 00:00:00.000,
,0,,2022-02-24 18:30:03.876,2022-02-24 18:30:03.876,S7Wp0spWno,com.sec.android.app.shealth,f759bae4-7ea4-4baa-a289-8de742c82463,2022-02-25 00:00:00.000,
,1064960,,2022-02-26 15:28:30.305,2022-02-25 18:30:15.848,S7Wp0spWno,com.sec.android.app.shealth,a3cccfa4-3383-d1b5-9681-3134e63db04a,2022-02-26 00:00:00.000,
,0,,2022-02-27 18:30:06.765,2022-02-27 18:30:06.765,S7Wp0spWno,com.sec.android.app.shealth,e9ff5524-025a-599b-3c34-0aebb685eb58,2022-02-28 00:00:00.000,
,16386,,2022-02-27 09:03:01.261,2022-02-26 18:30:09.256,S7Wp0spWno,com.sec.android.app.shealth,c76eecd0-c2b3-59b7-0fb6-02a9ddd4d0e4,2022-02-27 00:00:00.000,
,0,,2022-02-28 18:30:09.347,2022-02-28 18:30:09.343,S7Wp0spWno,com.sec.android.app.shealth,522c7233-d502-c806-76a7-4d2c1a8a4eaf,2022-03-01 00:00:00.000,
,196608,,2022-03-02 11:54:01.302,2022-03-01 18:30:17.802,S7Wp0spWno,com.sec.android.app.shealth,a44a4eb5-ff98-0529-f395-93e87918c48d,2022-03-02 00:00:00.000,
,128,,2022-03-03 02:10:21.385,2022-03-02 18:30:33.896,S7Wp0spWno,com.sec.android.app.shealth,a4366b63-7ac3-6bee-ec91-5a7e07316238,2022-03-03 00:00:00.000,
,0,,2022-03-03 18:30:37.446,2022-03-03 18:30:37.446,S7Wp0spWno,com.sec.android.app.shealth,1c0e56f5-be2c-ce6b-d141-1a423fb03ae8,2022-03-04 00:00:00.000,
,0,,2022-03-05 18:30:22.128,2022-03-05 18:30:22.127,S7Wp0spWno,com.sec.android.app.shealth,3134c53b-2a2e-0a3e-5a83-638793dbdc1b,2022-03-06 00:00:00.000,
,0,,2022-03-06 18:30:46.618,2022-03-06 18:30:46.617,S7Wp0spWno,com.sec.android.app.shealth,75cf769e-96f1-3e67-520f-8c765a6bbfe3,2022-03-07 00:00:00.000,
,49152,,2022-03-05 10:26:37.238,2022-03-04 18:30:08.855,S7Wp0spWno,com.sec.android.app.shealth,34780649-60af-3535-7085-eec5d707428b,2022-03-05 00:00:00.000,
,0,,2022-03-07 18:30:42.061,2022-03-07 18:30:42.059,S7Wp0spWno,com.sec.android.app.shealth,2ea12096-6923-9c41-a177-ea8f4923b489,2022-03-08 00:00:00.000,
,0,,2022-03-08 18:30:07.273,2022-03-08 18:30:07.273,S7Wp0spWno,com.sec.android.app.shealth,c8fbf1ef-f895-80b2-c1a6-bd04b7257e44,2022-03-09 00:00:00.000,
,2162688,,2022-03-10 16:28:51.255,2022-03-09 18:30:29.027,S7Wp0spWno,com.sec.android.app.shealth,dd1593ce-e426-b2fa-4b0d-afdef41b18ef,2022-03-10 00:00:00.000,
,65536,,2022-03-11 10:34:42.704,2022-03-10 18:30:11.749,S7Wp0spWno,com.sec.android.app.shealth,8dfe6925-46d3-0a0b-f15e-bed565c5c9e2,2022-03-11 00:00:00.000,
,2162816,,2022-03-12 15:31:54.308,2022-03-11 18:30:09.416,S7Wp0spWno,com.sec.android.app.shealth,bae70a70-a70a-297c-1a63-f14d3e4d8887,2022-03-12 00:00:00.000,
,851968,,2022-03-14 14:08:07.371,2022-03-13 18:30:04.094,S7Wp0spWno,com.sec.android.app.shealth,539cb69e-cc2e-1bd4-c0e4-7029870e9a05,2022-03-14 00:00:00.000,
,2097152,,2022-03-15 15:52:47.243,2022-03-14 18:30:06.114,S7Wp0spWno,com.sec.android.app.shealth,a8516a15-0360-d6e4-f260-33382216b5b3,2022-03-15 00:00:00.000,
,32769,,2022-03-13 09:34:38.307,2022-03-12 18:30:03.797,S7Wp0spWno,com.sec.android.app.shealth,062dca78-dfa5-a393-0efc-ede07325165b,2022-03-13 00:00:00.000,
,1122304,,2022-03-16 15:13:40.304,2022-03-15 18:30:05.203,S7Wp0spWno,com.sec.android.app.shealth,9fa747ca-2dd7-cb95-c111-acabfaf692c1,2022-03-16 00:00:00.000,
,266240,,2022-03-17 13:03:46.284,2022-03-16 18:30:12.050,S7Wp0spWno,com.sec.android.app.shealth,74a0d3a4-b140-beec-a1a2-2ec564628807,2022-03-17 00:00:00.000,
,393216,,2022-03-19 13:20:53.889,2022-03-18 18:30:07.926,S7Wp0spWno,com.sec.android.app.shealth,5c79c6e4-12b6-a182-1d96-928cf60e6a52,2022-03-19 00:00:00.000,
,0,,2022-03-17 18:30:06.465,2022-03-17 18:30:06.465,S7Wp0spWno,com.sec.android.app.shealth,eaaad2ef-3710-005c-3f18-91259957885e,2022-03-18 00:00:00.000,
,0,,2022-03-23 18:30:03.807,2022-03-23 18:30:03.805,S7Wp0spWno,com.sec.android.app.shealth,c8bc6df1-113b-fe1e-1381-2e6b763b23a3,2022-03-24 00:00:00.000,
,4194304,,2022-03-20 17:08:08.272,2022-03-19 18:30:05.187,S7Wp0spWno,com.sec.android.app.shealth,0dc8ebd4-9058-af16-580d-a9ebd67fabf2,2022-03-20 00:00:00.000,
,4268032,,2022-03-23 17:04:24.242,2022-03-22 18:30:17.223,S7Wp0spWno,com.sec.android.app.shealth,0a3ea789-833b-8ec6-f872-30f467a1efd3,2022-03-23 00:00:00.000,
,147456,,2022-03-21 12:11:53.283,2022-03-20 18:30:05.778,S7Wp0spWno,com.sec.android.app.shealth,cc9cb60b-3877-3ea7-a2a5-b0aee6718884,2022-03-21 00:00:00.000,
,614400,,2022-03-22 14:12:33.281,2022-03-21 18:30:04.827,S7Wp0spWno,com.sec.android.app.shealth,0e8ba1b2-b49b-facd-b9a9-59e8e988dffa,2022-03-22 00:00:00.000,
,6291456,,2022-03-25 17:06:53.504,2022-03-24 18:30:04.509,S7Wp0spWno,com.sec.android.app.shealth,549e79cb-f6eb-5dbb-6eeb-471efdd5f133,2022-03-25 00:00:00.000,
,8404993,,2022-03-27 17:57:14.303,2022-03-26 18:30:03.735,S7Wp0spWno,com.sec.android.app.shealth,78f6bd76-3364-dc59-30d8-96132cb4cb36,2022-03-27 00:00:00.000,
,6291457,,2022-03-26 17:02:14.344,2022-03-25 18:30:04.082,S7Wp0spWno,com.sec.android.app.shealth,ba5d9084-78b2-d061-6061-e83019dc834d,2022-03-26 00:00:00.000,
,196608,,2022-03-28 12:03:27.288,2022-03-27 18:30:12.778,S7Wp0spWno,com.sec.android.app.shealth,5a40682f-b6cd-de3f-114c-78c3511fd862,2022-03-28 00:00:00.000,
,4276224,,2022-03-29 16:44:06.159,2022-03-28 18:30:27.192,S7Wp0spWno,com.sec.android.app.shealth,ef694e8f-7c94-34bf-c0fd-d9aa779e2001,2022-03-29 00:00:00.000,
,4202496,,2022-03-30 16:40:09.264,2022-03-29 18:30:02.840,S7Wp0spWno,com.sec.android.app.shealth,5b080f9c-97a7-f793-3296-02fe9a74a3e5,2022-03-30 00:00:00.000,
,0,,2022-03-30 18:30:15.954,2022-03-30 18:30:15.953,S7Wp0spWno,com.sec.android.app.shealth,e1ec712d-110b-93c0-af4c-e5739f2aa10d,2022-03-31 00:00:00.000,
,1,,2022-03-31 18:32:08.725,2022-03-31 18:30:03.885,S7Wp0spWno,com.sec.android.app.shealth,019918c9-4071-dd35-ab17-b62a9e0519ca,2022-04-01 00:00:00.000,
,0,,2022-04-02 18:30:11.227,2022-04-02 18:30:11.227,S7Wp0spWno,com.sec.android.app.shealth,1219356b-28a8-9721-4bc8-acc317fb8f07,2022-04-03 00:00:00.000,
,5242880,,2022-04-02 16:57:58.227,2022-04-01 18:30:04.164,S7Wp0spWno,com.sec.android.app.shealth,272ec668-b56f-aec2-3c58-54c73b927cb3,2022-04-02 00:00:00.000,
