com.samsung.shealth.calories_burned.details,7006003,4
active_calories_goal,version,extra_data,exercise_calories,total_exercise_calories,com.samsung.shealth.calories_burned.create_sh_ver,com.samsung.shealth.calories_burned.tef_calorie,com.samsung.shealth.calories_burned.active_time,com.samsung.shealth.calories_burned.rest_calorie,com.samsung.shealth.calories_burned.modify_sh_ver,com.samsung.shealth.calories_burned.update_time,com.samsung.shealth.calories_burned.create_time,com.samsung.shealth.calories_burned.active_calorie,com.samsung.shealth.calories_burned.deviceuuid,com.samsung.shealth.calories_burned.pkg_name,com.samsung.shealth.calories_burned.datauuid,com.samsung.shealth.calories_burned.day_time
,,a73e97e8-d2d1-4282-a1aa-ca102ca492c1.extra_data.json,,,,0.0,6072921,1625.7999,,2022-03-30 18:30:01.534,2022-03-29 18:47:30.734,393.68887,aqfQc5yGC4,com.sec.android.app.shealth,a73e97e8-d2d1-4282-a1aa-ca102ca492c1,2022-03-30 00:00:00.000,
,,64cec3e1-85c1-40e0-9647-9d6e0ea2cf43.extra_data.json,,,,0.0,4868350,1650.1802,,2022-03-31 18:30:01.707,2022-03-30 18:30:00.744,314.1201,aqfQc5yGC4,com.sec.android.app.shealth,64cec3e1-85c1-40e0-9647-9d6e0ea2cf43,2022-03-31 00:00:00.000,
,,f20d4c41-d76c-4264-8756-0176cce6430e.extra_data.json,,,,0.0,3280092,1682.326,,2022-04-01 19:19:58.845,2022-03-31 18:30:01.017,216.25003,aqfQc5yGC4,com.sec.android.app.shealth,f20d4c41-d76c-4264-8756-0176cce6430e,2022-04-01 00:00:00.000,
,,bf16225d-cb51-47f4-bb55-87f3bfbd28c8.extra_data.json,,,,0.0,2462116,1698.8818,,2022-04-02 18:30:02.873,2022-04-01 19:19:57.681,158.99901,aqfQc5yGC4,com.sec.android.app.shealth,bf16225d-cb51-47f4-bb55-87f3bfbd28c8,2022-04-02 00:00:00.000,
,,c644aa70-d3e2-4d15-a85e-c4699d77d4b8.extra_data.json,,,,0.0,1449391,1719.379,,2022-04-04 22:14:08.043,2022-04-04 01:24:44.635,91.52001,aqfQc5yGC4,com.sec.android.app.shealth,c644aa70-d3e2-4d15-a85e-c4699d77d4b8,2022-04-04 00:00:00.000,
,,02ba696c-b5ab-41d1-9fa8-fa18bad106d0.extra_data.json,,,,0.0,874436,1731.0161,,2022-04-04 01:24:58.643,2022-04-02 18:30:01.819,56.20001,aqfQc5yGC4,com.sec.android.app.shealth,02ba696c-b5ab-41d1-9fa8-fa18bad106d0,2022-04-03 00:00:00.000,
,,8e47bb1e-1689-4255-a8ed-7139eb78ec8d.extra_data.json,,,,0.0,3536518,1677.1361,,2022-04-06 00:40:34.392,2022-04-04 22:13:59.046,315.2671,aqfQc5yGC4,com.sec.android.app.shealth,8e47bb1e-1689-4255-a8ed-7139eb78ec8d,2022-04-05 00:00:00.000,
,,c189d670-87b3-42fb-b034-56487c206fdf.extra_data.json,,,,0.0,5938643,1628.5178,,2022-04-06 18:30:01.379,2022-04-06 00:40:21.897,601.9285,aqfQc5yGC4,com.sec.android.app.shealth,c189d670-87b3-42fb-b034-56487c206fdf,2022-04-06 00:00:00.000,
,,8fd4b023-a32d-4689-8204-31089e154409.extra_data.json,,,,0.0,7882630,1589.1719,,2022-04-08 02:19:43.126,2022-04-06 18:30:00.863,625.3418,aqfQc5yGC4,com.sec.android.app.shealth,8fd4b023-a32d-4689-8204-31089e154409,2022-04-07 00:00:00.000,
,,2b3b04e2-1f78-4e03-9042-541c64a54310.extra_data.json,,,,0.0,5763114,1632.0704,,2022-04-08 18:30:02.187,2022-04-08 02:19:33.421,622.1347,aqfQc5yGC4,com.sec.android.app.shealth,2b3b04e2-1f78-4e03-9042-541c64a54310,2022-04-08 00:00:00.000,
,,57893a61-f29b-42ee-a3d4-43f4b2086bc2.extra_data.json,,,,0.0,6385634,1619.4708,,2022-04-09 18:30:02.407,2022-04-08 18:30:01.764,649.1749,aqfQc5yGC4,com.sec.android.app.shealth,57893a61-f29b-42ee-a3d4-43f4b2086bc2,2022-04-09 00:00:00.000,
,,88a0407d-fb70-4cfd-a855-6fbb1e062b7f.extra_data.json,,,,0.0,1682084,1714.6694,,2022-04-10 22:56:38.270,2022-04-09 18:30:01.881,107.33998,aqfQc5yGC4,com.sec.android.app.shealth,88a0407d-fb70-4cfd-a855-6fbb1e062b7f,2022-04-10 00:00:00.000,
,,f3495153-d8b0-4db0-921e-2dcd2a01bd74.extra_data.json,,,,0.0,4625239,1655.1007,,2022-04-12 01:45:48.543,2022-04-10 22:56:28.780,498.20782,aqfQc5yGC4,com.sec.android.app.shealth,f3495153-d8b0-4db0-921e-2dcd2a01bd74,2022-04-11 00:00:00.000,
,,46a484ff-a2e6-4815-8d8b-a2b6c06504fe.extra_data.json,,,,0.0,2678612,1694.5,,2022-04-13 01:03:10.980,2022-04-12 01:45:24.469,169.10995,aqfQc5yGC4,com.sec.android.app.shealth,46a484ff-a2e6-4815-8d8b-a2b6c06504fe,2022-04-12 00:00:00.000,
,,c3c77285-c478-426b-bbe4-137ee2e8b60a.extra_data.json,,,,0.0,4358792,1660.4935,,2022-04-13 18:30:01.696,2022-04-12 19:21:57.640,285.27,aqfQc5yGC4,com.sec.android.app.shealth,c3c77285-c478-426b-bbe4-137ee2e8b60a,2022-04-13 00:00:00.000,
,,bc4c992b-2ab5-42b2-ae9d-d11a6d1318ef.extra_data.json,,,,0.0,5294905,1641.5469,,2022-04-14 18:30:01.985,2022-04-13 18:30:00.927,606.83655,aqfQc5yGC4,com.sec.android.app.shealth,bc4c992b-2ab5-42b2-ae9d-d11a6d1318ef,2022-04-14 00:00:00.000,
,,54a63478-bcd0-49e2-a236-ba785bb79305.extra_data.json,,,,0.0,6035896,1626.5493,,2022-04-16 18:30:01.692,2022-04-16 02:37:14.974,662.9136,aqfQc5yGC4,com.sec.android.app.shealth,54a63478-bcd0-49e2-a236-ba785bb79305,2022-04-16 00:00:00.000,
,,dae3e80c-feca-46d5-b8fa-b43d7599b4cd.extra_data.json,,,,0.0,5541816,1636.5494,,2022-04-16 02:37:27.477,2022-04-14 18:30:01.282,581.3846,aqfQc5yGC4,com.sec.android.app.shealth,dae3e80c-feca-46d5-b8fa-b43d7599b4cd,2022-04-15 00:00:00.000,
,,cc7f8a74-dc9f-4063-a09f-52a127837dee.extra_data.json,,,,0.0,1450324,1719.3602,,2022-04-17 18:30:01.366,2022-04-16 18:30:01.283,92.33,aqfQc5yGC4,com.sec.android.app.shealth,cc7f8a74-dc9f-4063-a09f-52a127837dee,2022-04-17 00:00:00.000,
,,f212b211-27ff-428b-a4bb-6fb7033df1be.extra_data.json,,,,0.0,6616800,1614.792,,2022-04-18 20:28:06.801,2022-04-17 18:30:00.807,652.04675,aqfQc5yGC4,com.sec.android.app.shealth,f212b211-27ff-428b-a4bb-6fb7033df1be,2022-04-18 00:00:00.000,
,,00ca6f3e-a73e-4353-917a-6ce0dc7b2e9a.extra_data.json,,,,0.0,6127583,1624.6936,,2022-04-20 01:01:18.752,2022-04-18 20:28:06.326,636.6441,aqfQc5yGC4,com.sec.android.app.shealth,00ca6f3e-a73e-4353-917a-6ce0dc7b2e9a,2022-04-19 00:00:00.000,
,,6fa0bc6f-6eec-4c04-acc8-b83f02596ab1.extra_data.json,,,,0.0,5126517,1644.9548,,2022-04-20 18:30:01.329,2022-04-20 01:01:09.341,590.5373,aqfQc5yGC4,com.sec.android.app.shealth,6fa0bc6f-6eec-4c04-acc8-b83f02596ab1,2022-04-20 00:00:00.000,
,,b7b6298b-43c1-478f-8c1e-6da39131fd8f.extra_data.json,,,,0.0,4739080,1652.7966,,2022-04-21 18:30:02.700,2022-04-20 18:30:00.638,432.6411,aqfQc5yGC4,com.sec.android.app.shealth,b7b6298b-43c1-478f-8c1e-6da39131fd8f,2022-04-21 00:00:00.000,
,,11cb7a5d-f491-4f7d-bdac-2c20b25fade8.extra_data.json,,,,0.0,5258021,1642.2933,,2022-04-22 19:15:59.088,2022-04-21 18:30:02.406,671.04565,aqfQc5yGC4,com.sec.android.app.shealth,11cb7a5d-f491-4f7d-bdac-2c20b25fade8,2022-04-22 00:00:00.000,
,,d986e1cf-978b-4d2f-9bc1-4d2b77555f4e.extra_data.json,,,,0.0,5180231,1643.8678,,2022-04-23 18:30:00.857,2022-04-22 19:15:56.870,529.67426,aqfQc5yGC4,com.sec.android.app.shealth,d986e1cf-978b-4d2f-9bc1-4d2b77555f4e,2022-04-23 00:00:00.000,
,,01b95342-8002-4d0d-9e6b-b4b651ce6d46.extra_data.json,,,,0.0,1431382,1719.7435,,2022-04-24 18:30:01.856,2022-04-23 18:30:00.568,91.949974,aqfQc5yGC4,com.sec.android.app.shealth,01b95342-8002-4d0d-9e6b-b4b651ce6d46,2022-04-24 00:00:00.000,
,,f859afc9-37c6-4fed-82a7-aaa7925fb2b7.extra_data.json,,,,0.0,5813599,1631.0486,,2022-04-26 01:25:26.822,2022-04-24 18:30:01.040,586.5513,aqfQc5yGC4,com.sec.android.app.shealth,f859afc9-37c6-4fed-82a7-aaa7925fb2b7,2022-04-25 00:00:00.000,
,,2eb0a43f-f733-4d69-a61f-63a3708777d5.extra_data.json,,,,0.0,7302806,1600.9073,,2022-04-26 18:30:02.910,2022-04-26 01:25:14.840,832.0639,aqfQc5yGC4,com.sec.android.app.shealth,2eb0a43f-f733-4d69-a61f-63a3708777d5,2022-04-26 00:00:00.000,
,,c877ddd5-ef24-4631-a5a8-c698e4348896.extra_data.json,,,,0.0,6203518,1623.1566,,2022-04-28 00:07:13.782,2022-04-26 18:30:02.228,666.09735,aqfQc5yGC4,com.sec.android.app.shealth,c877ddd5-ef24-4631-a5a8-c698e4348896,2022-04-27 00:00:00.000,
,,140ffc2a-34b0-4f6d-a11b-9fb18f23f50d.extra_data.json,,,,0.0,1474040,1718.8801,,2022-04-29 01:42:35.567,2022-04-28 00:06:15.332,92.98797,aqfQc5yGC4,com.sec.android.app.shealth,140ffc2a-34b0-4f6d-a11b-9fb18f23f50d,2022-04-28 00:00:00.000,
,,6b360c60-8e3e-43af-be7c-01e43a477b5b.extra_data.json,,,,0.0,6773127,1611.6279,,2022-04-29 18:30:02.930,2022-04-29 01:40:42.513,776.69055,aqfQc5yGC4,com.sec.android.app.shealth,6b360c60-8e3e-43af-be7c-01e43a477b5b,2022-04-29 00:00:00.000,
,,028da55a-1424-43ab-b0a6-7f11c202d1a1.extra_data.json,,,,0.0,7334062,1600.2748,,2022-04-30 18:35:23.558,2022-04-29 18:30:02.289,788.03046,aqfQc5yGC4,com.sec.android.app.shealth,028da55a-1424-43ab-b0a6-7f11c202d1a1,2022-04-30 00:00:00.000,
,,74ba7d44-fcc4-4e84-ae4c-59af10fba09e.extra_data.json,,,,0.0,1259296,1723.2266,,2022-05-01 18:30:05.021,2022-04-30 18:30:02.481,81.18101,aqfQc5yGC4,com.sec.android.app.shealth,74ba7d44-fcc4-4e84-ae4c-59af10fba09e,2022-05-01 00:00:00.000,
,,36bbae2b-7ca8-4898-8cdf-afc822577d44.extra_data.json,,,,0.0,6154496,1624.1489,,2022-05-02 18:30:01.718,2022-05-01 18:30:03.414,656.4176,aqfQc5yGC4,com.sec.android.app.shealth,36bbae2b-7ca8-4898-8cdf-afc822577d44,2022-05-02 00:00:00.000,
,,dbab8129-bb6e-4f9d-894f-3168fba71f08.extra_data.json,,,,0.0,1566380,1717.0111,,2022-05-03 18:30:03.744,2022-05-02 18:30:00.863,100.20102,aqfQc5yGC4,com.sec.android.app.shealth,dbab8129-bb6e-4f9d-894f-3168fba71f08,2022-05-03 00:00:00.000,
,,39315f91-3117-40f4-8e0e-ade234379a6e.extra_data.json,,,,0.0,1855430,1711.1609,,2022-05-05 00:15:06.398,2022-05-03 18:30:02.500,118.172005,aqfQc5yGC4,com.sec.android.app.shealth,39315f91-3117-40f4-8e0e-ade234379a6e,2022-05-04 00:00:00.000,
,,365cf12b-db89-4a4f-8dec-6c2ca4c9376b.extra_data.json,,,,0.0,7246339,1602.0503,,2022-05-05 18:30:01.279,2022-05-04 18:59:32.371,496.52466,aqfQc5yGC4,com.sec.android.app.shealth,365cf12b-db89-4a4f-8dec-6c2ca4c9376b,2022-05-05 00:00:00.000,
,,8ca5b964-4c5a-47e1-bf1e-baa0df87ed51.extra_data.json,,,,0.0,6219434,1622.8346,,2022-05-06 18:30:01.351,2022-05-05 18:30:00.761,416.77405,aqfQc5yGC4,com.sec.android.app.shealth,8ca5b964-4c5a-47e1-bf1e-baa0df87ed51,2022-05-06 00:00:00.000,
,,bde0084f-c1e6-4836-9c6e-dde1ff537f04.extra_data.json,,,,0.0,6628638,1614.5524,,2022-05-08 01:12:18.657,2022-05-06 18:30:00.459,431.25308,aqfQc5yGC4,com.sec.android.app.shealth,bde0084f-c1e6-4836-9c6e-dde1ff537f04,2022-05-07 00:00:00.000,
,,10d300ba-e353-4364-9671-f42222203680.extra_data.json,,,,0.0,4547929,1656.6654,,2022-05-08 18:30:01.675,2022-05-08 01:12:12.696,303.83502,aqfQc5yGC4,com.sec.android.app.shealth,10d300ba-e353-4364-9671-f42222203680,2022-05-08 00:00:00.000,
,,5960f02b-a13b-49c9-8ca6-9f93b0d394c2.extra_data.json,,,,0.0,646323,1735.633,,2022-05-10 18:30:01.250,2022-05-09 18:30:01.335,41.309,aqfQc5yGC4,com.sec.android.app.shealth,5960f02b-a13b-49c9-8ca6-9f93b0d394c2,2022-05-10 00:00:00.000,
,,53227a8e-0432-4cbf-af01-07d01f78a493.extra_data.json,,,,0.0,4788238,1651.8016,,2022-05-09 19:42:06.994,2022-05-08 18:30:01.272,312.97012,aqfQc5yGC4,com.sec.android.app.shealth,53227a8e-0432-4cbf-af01-07d01f78a493,2022-05-09 00:00:00.000,
,,e441b961-d464-4d5b-b9bd-75a59d56f1e4.extra_data.json,,,,0.0,3794007,1671.9246,,2022-05-11 18:30:01.085,2022-05-10 18:30:00.961,251.79205,aqfQc5yGC4,com.sec.android.app.shealth,e441b961-d464-4d5b-b9bd-75a59d56f1e4,2022-05-11 00:00:00.000,
,,396f9e0b-b41a-42a7-80b1-34f543b3a560.extra_data.json,,,,0.0,1347340,1721.4445,,2022-05-12 18:30:01.898,2022-05-11 18:30:00.875,86.13899,aqfQc5yGC4,com.sec.android.app.shealth,396f9e0b-b41a-42a7-80b1-34f543b3a560,2022-05-12 00:00:00.000,
,,bd781bc1-3d6b-44ad-9b6e-d250ab06940e.extra_data.json,,,,0.0,2455265,1699.0204,,2022-05-13 18:30:00.849,2022-05-12 18:30:01.521,221.2371,aqfQc5yGC4,com.sec.android.app.shealth,bd781bc1-3d6b-44ad-9b6e-d250ab06940e,2022-05-13 00:00:00.000,
,,36b5588b-da9f-48d3-8923-122f48d2e265.extra_data.json,,,,0.0,4578296,1656.0508,,2022-05-14 18:30:01.229,2022-05-13 18:30:00.654,464.08554,aqfQc5yGC4,com.sec.android.app.shealth,36b5588b-da9f-48d3-8923-122f48d2e265,2022-05-14 00:00:00.000,
,,c74c42e4-1709-47c9-be58-33c471cd0291.extra_data.json,,,,0.0,1666773,1714.9792,,2022-05-16 01:59:33.205,2022-05-14 18:30:00.624,109.11899,aqfQc5yGC4,com.sec.android.app.shealth,c74c42e4-1709-47c9-be58-33c471cd0291,2022-05-15 00:00:00.000,
,,dd0fb5c5-04bb-4339-b947-0f8e9af48115.extra_data.json,,,,0.0,4596148,1655.6896,,2022-05-16 18:30:01.285,2022-05-16 01:59:28.411,470.37228,aqfQc5yGC4,com.sec.android.app.shealth,dd0fb5c5-04bb-4339-b947-0f8e9af48115,2022-05-16 00:00:00.000,
,,0f5de177-1397-40ce-9e74-21bc1c543966.extra_data.json,,,,0.0,959813,1729.288,,2022-05-18 00:38:08.893,2022-05-16 18:30:00.961,61.122,aqfQc5yGC4,com.sec.android.app.shealth,0f5de177-1397-40ce-9e74-21bc1c543966,2022-05-17 00:00:00.000,
,,68a1796f-9708-45ca-a8a5-cee1f64e75e6.extra_data.json,,,,0.0,7856251,1589.7058,,2022-05-19 02:08:33.641,2022-05-18 00:38:04.174,659.21326,aqfQc5yGC4,com.sec.android.app.shealth,68a1796f-9708-45ca-a8a5-cee1f64e75e6,2022-05-18 00:00:00.000,
,,a17d3079-ced1-46c4-affa-79c02e6832ce.extra_data.json,,,,0.0,3709085,1673.6433,,2022-05-20 01:10:16.442,2022-05-19 02:08:22.570,441.31552,aqfQc5yGC4,com.sec.android.app.shealth,a17d3079-ced1-46c4-affa-79c02e6832ce,2022-05-19 00:00:00.000,
,,96089afa-c1ee-4696-b677-829fa596e689.extra_data.json,,,,0.0,6219071,1622.8419,,2022-05-20 18:30:01.776,2022-05-20 01:10:10.505,583.16565,aqfQc5yGC4,com.sec.android.app.shealth,96089afa-c1ee-4696-b677-829fa596e689,2022-05-20 00:00:00.000,
,,b3d9695c-e09a-4e28-b556-bbbd634a08f9.extra_data.json,,,,0.0,1395970,1720.4603,,2022-05-21 18:30:01.193,2022-05-20 18:30:01.204,89.98899,aqfQc5yGC4,com.sec.android.app.shealth,b3d9695c-e09a-4e28-b556-bbbd634a08f9,2022-05-21 00:00:00.000,
,,3efdaec5-aa24-46a8-9f43-29f8027e5f90.extra_data.json,,,,0.0,631515,1735.9327,,2022-05-22 18:30:01.726,2022-05-21 18:30:00.874,40.17,aqfQc5yGC4,com.sec.android.app.shealth,3efdaec5-aa24-46a8-9f43-29f8027e5f90,2022-05-22 00:00:00.000,
,,737d0604-d553-4785-a211-da1f4a384afd.extra_data.json,,,,0.0,1122961,1725.986,,2022-05-23 18:30:01.040,2022-05-22 18:30:01.265,71.439995,aqfQc5yGC4,com.sec.android.app.shealth,737d0604-d553-4785-a211-da1f4a384afd,2022-05-23 00:00:00.000,
,,60f0bc8e-b2ea-47d2-8ee0-b1c8d3c8f6dd.extra_data.json,,,,0.0,3379415,1680.3158,,2022-05-24 18:30:03.827,2022-05-23 18:30:00.688,231.87999,aqfQc5yGC4,com.sec.android.app.shealth,60f0bc8e-b2ea-47d2-8ee0-b1c8d3c8f6dd,2022-05-24 00:00:00.000,
,,48bebf7a-955b-4340-bb06-66efee87e435.extra_data.json,,,,0.0,3436291,1679.1648,,2022-05-26 01:05:25.543,2022-05-24 18:30:03.000,357.94067,aqfQc5yGC4,com.sec.android.app.shealth,48bebf7a-955b-4340-bb06-66efee87e435,2022-05-25 00:00:00.000,
,,bf1a7d63-6e5d-4bf8-83b9-356e9b304a44.extra_data.json,,,,0.0,2359769,1700.9532,,2022-05-27 00:58:41.180,2022-05-26 01:05:13.244,159.96004,aqfQc5yGC4,com.sec.android.app.shealth,bf1a7d63-6e5d-4bf8-83b9-356e9b304a44,2022-05-26 00:00:00.000,
,,45e33e14-87ef-439a-aac9-7ca2dcd7058a.extra_data.json,,,,0.0,5093882,1645.6155,,2022-05-27 18:30:01.752,2022-05-27 00:58:28.562,528.3978,aqfQc5yGC4,com.sec.android.app.shealth,45e33e14-87ef-439a-aac9-7ca2dcd7058a,2022-05-27 00:00:00.000,
,,9a675aae-41be-4e35-9d7f-657aa1101420.extra_data.json,,,,0.0,2385102,1700.4404,,2022-05-28 18:30:02.781,2022-05-27 18:30:01.402,154.00005,aqfQc5yGC4,com.sec.android.app.shealth,9a675aae-41be-4e35-9d7f-657aa1101420,2022-05-28 00:00:00.000,
,,9cd33723-3a90-4037-8cda-db8f94d318fd.extra_data.json,,,,0.0,2551759,1697.0674,,2022-05-29 18:30:01.776,2022-05-28 18:30:01.420,165.87,aqfQc5yGC4,com.sec.android.app.shealth,9cd33723-3a90-4037-8cda-db8f94d318fd,2022-05-29 00:00:00.000,
,,a765082a-0b1c-494d-88a4-245a2b5c4b5d.extra_data.json,,,,0.0,4575550,1656.1063,,2022-05-30 18:30:01.972,2022-05-29 18:30:01.605,504.50134,aqfQc5yGC4,com.sec.android.app.shealth,a765082a-0b1c-494d-88a4-245a2b5c4b5d,2022-05-30 00:00:00.000,
,,73c16290-950b-483b-93ab-3c4805bf6aba.extra_data.json,,,,0.0,923068,1730.0316,,2022-05-31 18:30:01.228,2022-05-30 18:30:01.008,58.64,aqfQc5yGC4,com.sec.android.app.shealth,73c16290-950b-483b-93ab-3c4805bf6aba,2022-05-31 00:00:00.000,
,,144cc236-91ad-40c3-b1ce-4cc6e4693c92.extra_data.json,,,,0.0,8440196,1577.887,,2022-06-01 18:30:02.148,2022-05-31 18:30:00.738,878.2122,aqfQc5yGC4,com.sec.android.app.shealth,144cc236-91ad-40c3-b1ce-4cc6e4693c92,2022-06-01 00:00:00.000,
,,98e85859-698d-48c9-8015-f115d93864f9.extra_data.json,,,,0.0,3130816,1685.3474,,2022-06-05 22:27:08.447,2022-06-04 18:30:00.499,206.54997,aqfQc5yGC4,com.sec.android.app.shealth,98e85859-698d-48c9-8015-f115d93864f9,2022-06-05 00:00:00.000,
,,2d1d866e-f731-4803-98a5-f45b0fc3c623.extra_data.json,,,,0.0,6114799,1624.9524,,2022-06-05 04:59:11.760,2022-06-02 18:30:00.581,662.4842,aqfQc5yGC4,com.sec.android.app.shealth,2d1d866e-f731-4803-98a5-f45b0fc3c623,2022-06-03 00:00:00.000,
,,f3a8a2af-6f5d-4225-a218-ca425f380b1f.extra_data.json,,,,0.0,4428979,1659.073,,2022-06-05 04:59:11.710,2022-06-01 18:30:01.480,480.4741,aqfQc5yGC4,com.sec.android.app.shealth,f3a8a2af-6f5d-4225-a218-ca425f380b1f,2022-06-02 00:00:00.000,
,,f2bf8959-b463-46f8-87e3-f77c34acd010.extra_data.json,,,,0.0,1454727,1719.271,,2022-06-05 04:59:11.786,2022-06-04 01:13:48.146,91.93999,aqfQc5yGC4,com.sec.android.app.shealth,f2bf8959-b463-46f8-87e3-f77c34acd010,2022-06-04 00:00:00.000,
,,ff00743f-42bf-4ef0-8696-627cb750597c.extra_data.json,,,,0.0,6690071,1613.309,,2022-06-06 23:21:15.252,2022-06-05 22:26:53.024,494.06787,aqfQc5yGC4,com.sec.android.app.shealth,ff00743f-42bf-4ef0-8696-627cb750597c,2022-06-06 00:00:00.000,
,,832dd33b-eb64-4c97-ac70-04f31c310217.extra_data.json,,,,0.0,9804093,1550.2819,,2022-06-07 22:48:06.165,2022-06-06 23:19:08.866,933.48315,aqfQc5yGC4,com.sec.android.app.shealth,832dd33b-eb64-4c97-ac70-04f31c310217,2022-06-07 00:00:00.000,
,,40495f5f-dd7e-4da4-83bd-303dd886e928.extra_data.json,,,,0.0,7785036,1591.1471,,2022-06-08 23:15:31.582,2022-06-07 22:47:56.940,739.9034,aqfQc5yGC4,com.sec.android.app.shealth,40495f5f-dd7e-4da4-83bd-303dd886e928,2022-06-08 00:00:00.000,
,,8cbdd0b6-6f4e-4ad4-89ce-682313779d60.extra_data.json,,,,0.0,6513975,1616.8732,,2022-06-09 18:30:02.393,2022-06-08 23:15:21.831,659.1041,aqfQc5yGC4,com.sec.android.app.shealth,8cbdd0b6-6f4e-4ad4-89ce-682313779d60,2022-06-09 00:00:00.000,
,,db69edae-b9dd-4aa0-81e5-92f46565d4db.extra_data.json,,,,0.0,2446953,1699.1887,,2022-06-11 18:30:01.081,2022-06-10 18:30:00.673,156.76994,aqfQc5yGC4,com.sec.android.app.shealth,db69edae-b9dd-4aa0-81e5-92f46565d4db,2022-06-11 00:00:00.000,
,,f7483da5-c35a-4679-ba41-480cfb705d1b.extra_data.json,,,,0.0,4678297,1654.0269,,2022-06-10 18:35:25.915,2022-06-09 18:30:01.152,422.06082,aqfQc5yGC4,com.sec.android.app.shealth,f7483da5-c35a-4679-ba41-480cfb705d1b,2022-06-10 00:00:00.000,
,,f193a1ff-1402-44b3-b433-669cd265a2c5.extra_data.json,,,,0.0,9206038,1562.3865,,2022-06-13 18:30:01.993,2022-06-12 18:30:00.545,842.45215,aqfQc5yGC4,com.sec.android.app.shealth,f193a1ff-1402-44b3-b433-669cd265a2c5,2022-06-13 00:00:00.000,
,,b3f3b2bb-69d7-4a32-91ed-a5a239ee59ec.extra_data.json,,,,0.0,3617628,1675.4944,,2022-06-12 18:30:00.811,2022-06-11 18:30:00.715,235.92899,aqfQc5yGC4,com.sec.android.app.shealth,b3f3b2bb-69d7-4a32-91ed-a5a239ee59ec,2022-06-12 00:00:00.000,
,,fd13ac23-30a0-4dad-a471-257f666453b2.extra_data.json,,,,0.0,6296982,1621.265,,2022-06-14 18:30:01.214,2022-06-13 18:30:01.304,675.40936,aqfQc5yGC4,com.sec.android.app.shealth,fd13ac23-30a0-4dad-a471-257f666453b2,2022-06-14 00:00:00.000,
,,1c9ca664-ad07-4e2f-8237-263dbf331d64.extra_data.json,,,,0.0,5354484,1640.3411,,2022-06-15 18:30:03.468,2022-06-14 18:30:00.565,468.2819,aqfQc5yGC4,com.sec.android.app.shealth,1c9ca664-ad07-4e2f-8237-263dbf331d64,2022-06-15 00:00:00.000,
,,0d3bdd41-8628-4252-a1a3-f3fa14433589.extra_data.json,,,,0.0,2920709,1689.5999,,2022-06-16 23:53:17.509,2022-06-15 18:30:01.675,267.64636,aqfQc5yGC4,com.sec.android.app.shealth,0d3bdd41-8628-4252-a1a3-f3fa14433589,2022-06-16 00:00:00.000,
,,f67cecee-eff3-4357-80dd-43cbddc0f3b5.extra_data.json,,,,0.0,5680006,1633.7524,,2022-06-17 18:30:02.175,2022-06-16 23:53:07.943,641.849,aqfQc5yGC4,com.sec.android.app.shealth,f67cecee-eff3-4357-80dd-43cbddc0f3b5,2022-06-17 00:00:00.000,
,,19c1a2f3-bf17-4f11-9cc2-684f40b6ddf0.extra_data.json,,,,0.0,7629325,1594.2987,,2022-06-18 18:30:01.474,2022-06-17 18:30:01.415,815.7626,aqfQc5yGC4,com.sec.android.app.shealth,19c1a2f3-bf17-4f11-9cc2-684f40b6ddf0,2022-06-18 00:00:00.000,
,,452d5b1a-d96e-4a9d-8278-d111d3129461.extra_data.json,,,,0.0,2908798,1689.841,,2022-06-19 18:30:03.355,2022-06-18 18:30:00.896,187.10094,aqfQc5yGC4,com.sec.android.app.shealth,452d5b1a-d96e-4a9d-8278-d111d3129461,2022-06-19 00:00:00.000,
,,61eff659-20e5-42f8-8e58-efe14e7e8a1e.extra_data.json,,,,0.0,1320540,1721.9869,,2022-06-20 18:30:01.694,2022-06-19 18:30:02.840,86.05999,aqfQc5yGC4,com.sec.android.app.shealth,61eff659-20e5-42f8-8e58-efe14e7e8a1e,2022-06-20 00:00:00.000,
,,7f3143a3-8f04-487e-953d-3f03f4df2856.extra_data.json,,,,0.0,6112566,1624.9976,,2022-06-21 19:25:07.309,2022-06-20 18:30:01.176,611.237,aqfQc5yGC4,com.sec.android.app.shealth,7f3143a3-8f04-487e-953d-3f03f4df2856,2022-06-21 00:00:00.000,
,,26c13659-f1ee-405e-a477-0acb4693f760.extra_data.json,,,,0.0,1289311,1722.619,,2022-06-22 18:30:02.110,2022-06-21 19:25:05.332,82.14,aqfQc5yGC4,com.sec.android.app.shealth,26c13659-f1ee-405e-a477-0acb4693f760,2022-06-22 00:00:00.000,
,,841a21ff-b835-47c9-a8e2-b3f0abaceb78.extra_data.json,,,,0.0,2676593,1694.5408,,2022-06-23 18:30:02.320,2022-06-22 18:30:01.291,179.76999,aqfQc5yGC4,com.sec.android.app.shealth,841a21ff-b835-47c9-a8e2-b3f0abaceb78,2022-06-23 00:00:00.000,
,,916f903c-23ac-40db-9548-113ee6cc3ef0.extra_data.json,,,,0.0,5906329,1629.1718,,2022-06-24 18:30:02.685,2022-06-23 18:30:01.806,598.0015,aqfQc5yGC4,com.sec.android.app.shealth,916f903c-23ac-40db-9548-113ee6cc3ef0,2022-06-24 00:00:00.000,
